time,Rs,u2,Tmax,Tmin,RH,prec,ETo
2014-02-22,23.7,2.0,27.7,16.8,65.1,0.1,5.3
2014-02-23,24.3,2.0,29.3,17.7,65.9,0.0,5.2
2014-02-24,24.9,2.1,29.3,18.4,65.7,0.1,5.6
2014-02-25,24.3,2.0,28.9,17.8,66.4,0.0,5.5
2014-02-26,24.6,2.0,29.7,17.0,62.4,0.0,5.4
2014-02-27,26.1,1.7,30.5,17.0,60.9,0.0,5.8
2014-02-28,21.9,1.4,30.5,17.8,66.6,1.0,5.2
2014-03-01,18.1,1.8,27.3,16.7,77.7,28.7,4.3
2014-03-02,17.7,1.6,27.2,17.4,77.7,2.3,3.8
2014-03-03,17.1,2.0,26.7,16.8,77.1,3.8,4.1
2014-03-04,18.0,1.9,26.6,17.8,72.4,0.0,4.1
2014-03-05,19.7,2.0,27.7,17.5,72.1,0.0,4.4
2014-03-06,16.4,1.5,25.6,18.1,76.6,3.7,4.0
2014-03-07,11.9,1.7,25.7,15.9,84.8,21.7,2.7
2014-03-08,12.6,1.1,21.4,17.8,87.3,4.0,2.8
2014-03-09,12.2,1.1,27.7,16.8,86.2,2.9,2.2
2014-03-10,20.5,1.4,28.3,17.3,76.7,1.6,4.3
2014-03-11,22.5,1.6,28.4,17.1,73.0,0.1,4.6
2014-03-12,23.1,1.8,28.8,17.1,68.6,0.0,4.9
2014-03-13,24.2,1.8,27.9,18.5,67.2,0.3,5.1
2014-03-14,22.8,2.0,28.1,18.8,68.1,0.0,5.0
2014-03-15,22.2,1.9,27.4,16.8,68.5,0.0,4.9
2014-03-16,22.1,1.9,28.1,16.5,69.1,0.0,4.6
2014-03-17,23.3,1.8,28.5,16.7,67.7,0.0,4.9
2014-03-18,21.5,1.6,27.8,16.9,65.1,0.0,4.7
2014-03-19,20.8,1.7,28.2,16.2,65.5,0.0,4.4
2014-03-20,21.0,1.6,29.2,17.2,66.2,0.0,4.7
2014-03-21,19.3,1.4,29.6,18.7,68.4,2.5,4.3
2014-03-22,17.1,1.5,28.2,19.1,75.0,5.9,3.9
2014-03-23,15.8,2.3,23.6,18.0,78.7,2.2,3.8
2014-03-24,11.2,3.0,21.4,16.5,81.2,0.2,2.9
2014-03-25,12.2,2.3,25.0,15.7,81.2,0.3,2.5
2014-03-26,15.0,2.4,23.1,16.9,79.7,0.0,3.6
2014-03-27,12.8,2.0,25.8,16.7,78.1,0.1,2.9
2014-03-28,18.6,2.0,26.2,17.2,74.0,0.0,3.9
2014-03-29,18.6,2.0,26.0,17.1,73.9,0.0,4.1
2014-03-30,15.7,1.8,26.8,17.5,79.4,3.3,3.6
2014-03-31,14.9,1.1,27.2,17.2,83.1,22.9,3.1
2014-04-01,14.9,1.1,27.7,17.9,82.8,9.1,3.2
2014-04-02,16.6,1.2,27.8,17.2,84.9,21.6,3.3
2014-04-03,15.8,1.5,26.3,17.8,84.3,15.8,3.4
2014-04-04,14.0,1.8,25.3,17.9,85.1,0.5,3.2
2014-04-05,15.7,2.2,25.1,16.1,80.4,0.1,3.3
2014-04-06,19.2,1.8,27.0,14.6,75.8,0.7,3.8
2014-04-07,22.7,1.2,27.9,13.8,72.8,0.0,4.3
2014-04-08,21.9,1.0,28.7,15.4,67.2,0.0,4.4
2014-04-09,20.0,1.1,28.9,17.0,69.5,0.2,4.2
2014-04-10,18.0,0.9,29.0,18.4,71.1,0.0,3.9
2014-04-11,14.6,1.8,26.8,18.3,76.8,1.5,3.6
2014-04-12,13.8,1.8,25.8,18.0,77.6,1.1,3.2
2014-04-13,12.0,1.3,27.2,19.2,78.4,0.1,2.9
2014-04-14,12.3,1.6,25.4,18.0,83.1,4.5,2.9
2014-04-15,10.2,2.0,23.4,16.7,83.8,1.3,2.6
2014-04-16,10.7,1.9,23.6,17.2,85.0,5.9,2.5
2014-04-17,12.0,1.6,25.0,17.8,85.2,1.6,2.6
2014-04-18,15.5,1.4,27.4,17.6,81.6,0.8,3.2
2014-04-19,16.8,1.2,28.3,17.1,78.2,3.7,3.4
2014-04-20,16.9,1.1,28.4,16.3,83.0,10.0,3.4
2014-04-21,17.5,1.5,27.2,17.5,78.8,1.2,3.6
2014-04-22,17.0,1.6,26.9,17.4,78.6,2.2,3.5
2014-04-23,13.2,1.1,25.5,17.2,81.2,2.7,3.0
2014-04-24,9.1,1.0,21.8,16.8,85.1,1.1,2.2
2014-04-25,9.5,1.7,23.0,14.7,85.4,3.9,1.9
2014-04-26,16.9,2.0,23.2,12.9,77.2,0.0,3.2
2014-04-27,18.2,2.1,22.9,11.6,73.4,0.0,3.4
2014-04-28,17.9,2.3,21.1,11.9,73.2,0.0,3.5
2014-04-29,17.9,2.0,21.0,9.5,69.0,0.0,3.2
2014-04-30,20.5,1.8,22.2,8.5,66.0,0.0,3.5
2014-05-01,17.5,1.4,23.8,10.4,65.4,0.0,3.2
2014-05-02,18.3,1.2,25.8,10.5,67.4,0.0,3.2
2014-05-03,17.8,1.8,23.5,12.2,67.8,0.0,3.6
2014-05-04,16.3,1.8,24.5,13.2,74.8,0.0,3.3
2014-05-05,17.6,1.2,26.2,12.8,74.0,0.0,3.1
2014-05-06,18.4,1.2,26.3,13.4,69.2,0.0,3.5
2014-05-07,16.7,1.3,25.8,14.4,70.6,0.0,3.4
2014-05-08,15.0,1.0,26.8,15.5,74.8,0.0,2.9
2014-05-09,16.5,1.3,26.6,14.6,74.9,0.0,3.1
2014-05-10,15.5,2.1,22.2,14.7,70.1,0.0,3.5
2014-05-11,13.3,2.7,20.0,12.2,76.9,0.0,2.9
2014-05-12,14.1,2.6,21.0,9.3,74.4,0.0,2.7
2014-05-13,18.2,1.6,23.8,9.2,67.6,0.0,3.0
2014-05-14,18.4,1.3,24.3,10.1,65.2,0.0,3.2
2014-05-15,17.3,1.3,24.9,12.0,69.3,0.1,3.2
2014-05-16,17.4,1.2,25.6,11.7,70.1,0.0,3.1
2014-05-17,15.8,1.4,24.2,13.6,69.0,0.0,3.2
2014-05-18,11.6,1.8,20.9,14.7,76.2,0.0,2.7
2014-05-19,10.5,1.2,24.9,12.2,80.8,0.0,1.9
2014-05-20,15.5,1.6,24.2,13.6,73.6,0.0,3.0
2014-05-21,14.2,1.2,24.4,13.2,72.1,0.0,2.7
2014-05-22,15.9,1.5,26.4,13.4,68.1,0.0,3.0
2014-05-23,15.5,1.3,27.1,14.6,66.7,0.0,3.1
2014-05-24,13.8,1.5,25.7,16.7,73.9,0.0,3.0
2014-05-25,11.1,1.8,22.0,15.8,78.3,0.0,2.7
2014-05-26,8.4,1.8,23.0,17.0,86.8,16.3,1.9
2014-05-27,10.9,1.5,24.6,15.9,78.8,5.0,2.0
2014-05-28,16.5,1.5,22.7,10.5,71.9,0.4,3.0
2014-05-29,15.4,2.2,20.7,12.8,75.1,0.0,3.1
2014-05-30,11.8,2.1,19.5,12.8,81.2,0.0,2.4
2014-05-31,12.0,2.2,22.4,11.2,78.9,0.0,2.1
2014-06-01,13.6,1.5,23.7,11.5,75.7,0.0,2.5
2014-06-02,12.7,1.2,22.0,14.3,76.6,3.7,2.5
2014-06-03,12.5,1.5,22.3,11.7,78.5,0.1,2.2
2014-06-04,13.7,1.3,23.7,12.4,79.7,0.0,2.5
2014-06-05,13.9,1.3,25.8,11.6,77.3,0.1,2.5
2014-06-06,14.4,1.0,26.7,13.6,72.1,0.0,2.7
2014-06-07,13.8,1.2,26.2,14.4,69.8,0.0,2.8
2014-06-08,14.9,1.2,25.4,13.0,68.8,0.1,2.7
2014-06-09,16.7,1.5,26.6,13.2,65.2,0.0,3.0
2014-06-10,15.0,2.1,23.3,14.9,70.1,0.0,3.3
2014-06-11,12.1,2.4,21.8,14.1,74.6,0.0,2.7
2014-06-12,10.1,2.1,21.6,14.8,76.2,0.0,2.3
2014-06-13,11.7,2.1,23.1,13.4,79.1,0.5,2.2
2014-06-14,13.5,1.8,22.6,13.7,78.2,0.0,2.6
2014-06-15,13.4,1.3,25.0,11.3,77.9,0.1,2.4
2014-06-16,14.9,1.4,23.3,13.6,74.8,0.0,2.9
2014-06-17,13.7,1.3,24.9,11.4,76.1,0.0,2.5
2014-06-18,12.9,1.4,24.5,12.5,74.9,0.6,2.6
2014-06-19,12.3,1.6,22.0,13.7,77.4,1.9,2.5
2014-06-20,11.3,2.0,19.4,12.8,79.7,1.8,2.3
2014-06-21,11.3,1.8,21.1,13.0,80.6,0.0,2.2
2014-06-22,12.3,1.9,21.6,12.7,77.4,0.0,2.4
2014-06-23,12.4,2.0,20.9,11.9,75.9,0.0,2.5
2014-06-24,12.7,1.4,22.9,10.5,75.3,0.0,2.2
2014-06-25,15.1,1.4,23.5,9.9,70.2,0.0,2.5
2014-06-26,15.4,1.5,24.8,11.0,71.9,0.1,2.7
2014-06-27,15.6,1.2,26.0,11.8,72.0,0.0,2.7
2014-06-28,16.0,1.4,25.7,11.4,70.8,0.0,2.8
2014-06-29,15.1,1.2,26.0,14.0,70.9,0.0,2.8
2014-06-30,14.4,1.2,25.4,13.3,71.5,0.0,2.8
2014-07-01,14.5,1.1,25.5,12.8,68.2,0.0,2.6
2014-07-02,14.4,1.5,26.5,12.3,62.2,0.0,3.2
2014-07-03,15.3,1.6,26.4,13.3,67.9,0.0,3.1
2014-07-04,15.1,1.2,25.9,12.0,68.9,0.0,3.0
2014-07-05,15.6,1.6,22.8,12.1,68.6,0.0,3.1
2014-07-06,14.9,2.0,23.7,11.8,70.6,0.0,2.7
2014-07-07,13.2,2.1,24.0,14.2,69.1,0.0,2.9
2014-07-08,12.8,1.9,23.5,12.5,70.6,0.0,2.8
2014-07-09,12.0,1.9,22.2,14.2,76.2,0.0,2.6
2014-07-10,10.2,1.7,21.4,13.6,78.0,0.1,2.3
2014-07-11,9.7,1.5,20.6,12.9,78.9,0.2,2.1
2014-07-12,12.2,2.4,20.6,12.3,76.9,0.0,2.5
2014-07-13,11.8,2.4,19.7,11.9,78.1,0.0,2.5
2014-07-14,12.2,2.0,19.9,10.0,77.9,0.0,2.4
2014-07-15,12.9,2.1,20.3,9.4,74.6,0.0,2.4
2014-07-16,14.4,1.8,23.0,9.7,72.8,0.0,2.5
2014-07-17,14.6,1.5,24.1,11.8,69.0,0.0,2.7
2014-07-18,15.2,1.3,25.4,11.9,65.2,0.0,2.7
2014-07-19,14.8,1.9,23.1,12.3,66.4,0.0,3.3
2014-07-20,13.6,1.9,21.0,11.1,73.8,0.0,2.8
2014-07-21,14.0,2.1,22.1,12.5,75.9,0.0,2.7
2014-07-22,14.9,2.2,22.1,10.7,73.9,0.0,2.8
2014-07-23,17.1,2.0,23.3,10.0,67.9,0.0,3.0
2014-07-24,16.2,2.0,24.6,12.6,68.6,0.0,3.2
2014-07-25,11.6,1.8,18.5,14.6,79.7,13.4,2.7
2014-07-26,5.1,1.3,16.4,13.2,90.5,11.9,1.2
2014-07-27,4.5,1.1,15.6,12.4,93.6,5.8,1.0
2014-07-28,5.1,1.5,18.1,12.9,90.4,3.6,1.1
2014-07-29,9.0,2.7,18.4,12.3,83.2,0.4,2.0
2014-07-30,11.9,2.5,19.8,10.9,78.8,0.0,2.4
2014-07-31,16.4,1.8,22.6,9.0,75.1,0.0,2.7
2014-08-01,17.4,1.4,24.0,10.9,70.9,0.0,2.9
2014-08-02,17.0,1.0,25.9,10.0,65.6,0.0,2.9
2014-08-03,17.6,0.9,27.3,12.3,56.2,0.0,3.2
2014-08-04,18.2,1.4,27.8,11.7,52.2,0.0,3.5
2014-08-05,17.7,1.9,23.9,11.8,58.8,0.0,3.9
2014-08-06,17.9,3.2,21.2,7.8,67.3,0.0,3.8
2014-08-07,19.8,2.0,23.3,7.5,61.2,0.0,3.5
2014-08-08,19.7,1.2,25.2,7.7,59.6,0.0,3.3
2014-08-09,18.4,2.1,21.8,10.3,58.5,0.0,4.2
2014-08-10,16.3,2.1,22.4,10.5,66.9,0.0,3.1
2014-08-11,18.9,1.6,25.0,10.4,59.6,0.0,3.5
2014-08-12,19.7,1.4,26.8,10.0,58.3,0.0,3.6
2014-08-13,19.4,1.2,28.1,12.4,60.7,0.0,3.7
2014-08-14,15.7,2.8,19.0,11.9,66.7,0.0,4.2
2014-08-15,9.8,3.1,19.9,11.4,79.4,0.0,2.3
2014-08-16,13.8,2.3,21.0,12.3,77.0,0.0,2.9
2014-08-17,11.8,2.0,21.7,13.1,77.9,0.0,2.6
2014-08-18,13.2,1.5,24.0,12.1,75.6,7.4,2.6
2014-08-19,15.4,1.5,24.3,12.6,76.6,0.7,3.0
2014-08-20,16.5,1.7,24.0,13.2,71.4,0.0,3.3
2014-08-21,18.8,1.7,24.8,11.6,66.8,0.0,3.6
2014-08-22,19.9,1.3,27.5,11.9,60.3,0.0,3.7
2014-08-23,21.0,1.3,27.5,12.9,50.6,0.0,4.3
2014-08-24,21.4,1.7,27.6,12.1,45.9,0.0,4.6
2014-08-25,21.8,1.6,28.0,11.7,46.0,0.0,4.8
2014-08-26,21.1,1.3,29.7,12.3,45.7,0.7,4.3
2014-08-27,19.6,1.3,29.4,13.9,54.2,0.0,4.4
2014-08-28,17.6,2.1,26.5,15.0,65.2,0.7,4.3
2014-08-29,15.5,2.3,21.5,13.9,76.7,2.0,3.8
2014-08-30,14.3,2.5,22.9,13.7,81.3,0.5,3.1
2014-08-31,16.2,2.0,28.2,14.3,74.1,0.1,3.5
2014-09-01,16.3,1.9,24.9,14.9,66.4,1.3,4.0
2014-09-02,13.9,1.5,30.0,13.9,63.6,1.3,3.1
2014-09-03,18.5,1.5,26.7,14.9,64.2,8.2,4.4
2014-09-04,19.2,2.1,23.4,14.2,65.8,0.2,4.0
2014-09-05,19.6,3.7,20.5,11.0,64.2,0.0,4.4
2014-09-06,19.1,2.9,20.8,9.4,64.1,0.0,3.9
2014-09-07,21.3,1.9,24.7,9.2,61.2,0.0,3.8
2014-09-08,21.7,1.8,24.4,10.7,60.2,0.0,4.4
2014-09-09,20.9,2.2,24.8,11.9,57.9,0.0,4.3
2014-09-10,22.7,2.1,27.0,12.3,56.7,0.0,4.6
2014-09-11,22.9,1.9,29.0,13.2,55.8,0.0,4.8
2014-09-12,23.0,1.8,27.7,12.1,52.5,0.0,5.0
2014-09-13,22.5,2.3,26.3,13.8,55.8,0.0,5.2
2014-09-14,23.4,2.2,27.3,11.9,54.5,0.0,5.0
2014-09-15,23.7,2.4,28.6,13.2,53.6,0.0,5.2
2014-09-16,22.5,1.3,30.9,14.6,49.9,0.0,5.0
2014-09-17,21.0,2.6,27.5,16.0,58.8,0.2,5.4
2014-09-18,20.0,2.8,27.8,15.3,66.5,0.0,4.9
2014-09-19,19.5,2.2,28.8,15.8,59.8,0.0,4.8
2014-09-20,17.3,1.6,29.8,16.2,57.8,0.0,4.5
2014-09-21,15.4,1.9,25.3,16.6,61.8,0.1,4.4
2014-09-22,15.8,2.5,25.7,12.5,63.6,0.1,3.7
2014-09-23,23.8,2.6,26.4,10.8,55.3,0.0,5.4
2014-09-24,24.6,2.3,28.3,12.6,49.7,0.0,5.4
2014-09-25,22.5,1.9,29.0,14.5,48.8,0.0,5.3
2014-09-26,16.9,1.8,27.7,17.4,52.3,0.0,4.8
2014-09-27,15.2,1.9,29.1,17.0,56.2,0.0,4.3
2014-09-28,17.1,1.9,28.9,17.6,58.2,0.2,4.7
2014-09-29,19.6,2.0,31.6,17.9,60.2,1.7,5.0
2014-09-30,18.5,1.6,32.2,17.8,62.6,3.6,4.8
2014-10-01,17.8,1.9,31.4,17.8,63.5,0.1,4.7
2014-10-02,20.5,2.9,27.1,16.1,58.4,0.0,5.5
2014-10-03,23.9,3.9,22.3,11.1,60.7,0.0,5.7
2014-10-04,22.0,3.3,19.7,10.5,58.5,0.0,5.1
2014-10-05,22.4,3.0,21.7,7.8,56.2,0.0,4.4
2014-10-06,25.7,2.3,22.4,9.1,55.5,0.0,5.1
2014-10-07,21.8,2.1,23.1,11.0,56.9,0.0,4.7
2014-10-08,22.1,2.1,25.4,11.5,52.4,0.0,4.7
2014-10-09,25.5,2.3,27.1,12.3,51.9,0.0,5.4
2014-10-10,26.4,2.3,30.0,13.9,48.7,0.0,5.9
2014-10-11,26.5,2.0,32.3,14.9,41.1,0.0,6.1
2014-10-12,25.5,2.0,33.7,16.8,37.6,0.0,6.4
2014-10-13,24.4,1.9,33.3,17.2,38.0,0.0,6.4
2014-10-14,23.8,1.3,34.4,17.8,43.1,0.0,5.9
2014-10-15,22.7,1.9,33.4,19.5,46.0,0.0,6.3
2014-10-16,21.6,2.6,29.3,17.4,55.4,0.0,6.3
2014-10-17,23.9,2.0,33.4,17.2,57.6,0.1,5.5
2014-10-18,23.0,1.5,34.3,18.5,52.5,0.7,5.8
2014-10-19,22.0,1.5,34.3,18.7,50.7,3.8,5.7
2014-10-20,17.2,1.8,29.0,18.0,64.1,4.1,5.2
2014-10-21,13.3,2.3,21.6,15.6,76.6,24.8,3.8
2014-10-22,11.9,2.7,21.1,13.7,79.7,0.0,3.1
2014-10-23,16.6,2.3,26.2,14.0,73.8,0.0,3.6
2014-10-24,23.6,1.7,29.0,14.3,64.2,0.0,4.9
2014-10-25,20.2,1.6,24.3,16.5,65.3,0.8,5.1
2014-10-26,9.9,1.2,19.4,15.4,85.9,13.4,2.5
2014-10-27,10.4,1.2,26.4,15.8,85.0,8.3,2.0
2014-10-28,22.0,2.1,25.5,14.0,70.2,0.7,4.5
2014-10-29,24.8,2.3,27.6,12.3,66.3,0.0,4.8
2014-10-30,20.2,1.6,25.7,16.5,71.4,0.5,4.6
2014-10-31,15.1,1.7,28.9,17.3,75.5,1.5,3.4
2014-11-01,22.0,1.7,29.1,17.6,71.2,4.3,4.9
2014-11-02,23.5,1.6,29.7,16.7,65.2,3.8,5.1
2014-11-03,24.2,1.8,28.6,17.0,61.7,0.6,5.5
2014-11-04,25.8,1.8,30.0,16.5,56.7,0.8,5.8
2014-11-05,23.8,1.6,30.4,17.8,59.6,0.0,5.5
2014-11-06,19.2,1.7,27.6,17.6,69.1,1.2,5.0
2014-11-07,18.1,1.8,29.0,16.4,73.8,5.9,3.9
2014-11-08,20.0,1.7,29.2,17.2,70.8,15.1,4.7
2014-11-09,20.3,1.9,28.3,17.6,70.7,0.5,5.0
2014-11-10,19.5,2.2,26.6,16.4,78.4,9.2,4.5
2014-11-11,21.2,2.0,27.2,16.5,75.1,0.0,4.7
2014-11-12,18.7,2.1,27.0,17.2,78.9,0.7,4.5
2014-11-13,12.2,1.3,24.9,16.9,84.8,23.7,2.9
2014-11-14,16.0,1.6,26.7,16.7,83.1,12.7,3.3
2014-11-15,16.2,2.3,19.3,14.2,83.6,10.8,3.8
2014-11-16,15.2,2.6,25.1,13.7,77.7,1.3,2.9
2014-11-17,25.7,2.2,26.5,14.1,66.0,0.0,5.2
2014-11-18,26.4,2.2,25.7,12.6,62.1,0.0,5.6
2014-11-19,28.3,2.0,27.3,12.4,59.3,0.0,5.7
2014-11-20,28.3,1.7,28.3,13.9,57.1,0.0,6.0
2014-11-21,28.6,1.4,30.1,15.5,58.1,0.0,5.9
2014-11-22,26.0,1.7,30.9,18.2,60.3,2.4,5.9
2014-11-23,20.8,1.7,27.1,18.1,77.2,20.0,5.0
2014-11-24,13.3,1.6,25.4,18.4,87.2,33.5,3.0
2014-11-25,12.0,1.3,24.6,18.4,85.8,11.0,2.7
2014-11-26,12.9,1.7,25.5,18.5,85.2,6.9,2.9
2014-11-27,13.8,1.7,25.5,18.6,87.7,25.5,3.0
2014-11-28,12.8,1.4,23.9,17.3,88.1,46.7,2.8
2014-11-29,12.0,1.6,22.2,17.2,88.5,14.1,2.6
2014-11-30,10.7,1.9,19.9,16.8,90.5,7.5,2.3
2014-12-01,9.3,1.7,23.6,16.7,87.3,9.4,2.0
2014-12-02,20.1,2.3,26.8,14.8,75.4,4.7,4.0
2014-12-03,26.0,1.7,28.8,15.9,68.6,1.8,5.2
2014-12-04,25.7,1.2,30.3,17.3,65.4,5.0,5.5
2014-12-05,17.2,1.9,21.6,17.4,79.6,13.8,4.4
2014-12-06,9.8,2.1,22.6,16.3,87.1,1.6,2.2
2014-12-07,14.1,1.9,25.3,16.6,78.4,0.9,3.1
2014-12-08,17.5,1.9,26.3,17.0,72.7,1.8,4.2
2014-12-09,18.2,1.4,28.0,17.2,71.5,0.0,4.2
2014-12-10,20.0,1.6,27.9,17.8,71.9,0.2,4.6
2014-12-11,23.5,1.8,28.7,17.2,65.0,2.2,5.4
2014-12-12,24.0,1.6,29.1,18.2,61.2,4.9,5.5
2014-12-13,18.3,1.4,25.5,18.4,75.8,1.8,4.5
2014-12-14,13.1,1.6,24.0,18.2,88.3,17.5,2.9
2014-12-15,16.6,2.2,26.0,17.3,81.9,15.9,3.3
2014-12-16,22.7,2.2,26.5,15.0,73.9,0.0,4.7
2014-12-17,24.7,1.8,28.4,15.5,71.8,4.0,5.1
2014-12-18,25.8,1.6,29.4,17.6,66.1,0.1,5.6
2014-12-19,21.2,1.5,28.9,18.9,68.6,2.1,5.2
2014-12-20,18.6,1.4,27.2,18.8,77.0,1.9,4.5
2014-12-21,17.5,1.5,27.7,18.9,79.6,7.8,3.7
2014-12-22,17.3,1.9,28.2,19.8,79.4,4.4,3.9
2014-12-23,15.0,1.5,25.6,19.0,79.1,4.3,3.8
2014-12-24,14.7,1.3,29.5,18.9,80.1,7.5,3.0
2014-12-25,24.4,1.8,29.9,18.9,67.3,1.3,5.6
2014-12-26,27.8,1.9,29.4,17.4,64.2,2.4,6.2
2014-12-27,29.5,1.6,30.0,17.3,63.3,0.4,6.3
2014-12-28,29.7,1.4,31.6,16.5,56.4,1.6,6.3
2014-12-29,29.3,1.2,32.2,19.1,52.5,0.0,6.4
2014-12-30,26.1,1.3,30.8,18.3,54.6,0.1,6.2
2014-12-31,20.1,1.6,30.9,19.6,63.2,4.0,5.1
2015-01-01,21.3,1.6,31.9,18.7,68.2,3.3,5.1
2015-01-02,22.5,1.3,32.4,19.2,67.6,2.4,5.3
2015-01-03,22.7,1.7,31.3,18.1,69.1,5.9,5.3
2015-01-04,21.3,1.8,29.2,18.9,69.9,1.8,5.0
2015-01-05,21.0,1.9,29.0,18.0,72.6,10.3,4.9
2015-01-06,20.5,1.8,27.8,17.6,71.0,13.4,4.8
2015-01-07,23.0,1.7,28.0,18.0,68.6,0.0,5.1
2015-01-08,27.4,1.7,29.1,17.4,63.6,0.0,5.7
2015-01-09,29.1,1.7,29.4,16.2,57.5,0.0,6.3
2015-01-10,29.3,1.6,31.5,16.9,56.2,0.0,6.3
2015-01-11,28.8,1.6,31.8,17.2,52.3,0.0,6.4
2015-01-12,30.5,1.6,32.4,18.2,48.9,0.0,6.9
2015-01-13,28.6,1.6,32.1,19.0,52.3,0.0,6.8
2015-01-14,26.3,1.5,31.9,19.3,57.1,0.7,6.1
2015-01-15,25.8,1.5,30.5,18.0,59.7,0.5,6.1
2015-01-16,25.5,1.4,31.2,17.5,58.8,0.0,5.6
2015-01-17,28.5,1.5,32.1,17.0,52.9,0.0,6.3
2015-01-18,30.3,1.7,32.6,17.4,46.8,0.0,6.9
2015-01-19,30.0,1.7,32.1,17.5,49.2,0.0,6.9
2015-01-20,29.8,1.6,32.3,18.2,49.2,0.0,6.9
2015-01-21,28.7,1.6,32.9,17.4,49.6,0.0,6.6
2015-01-22,23.9,1.9,30.4,18.0,60.7,7.5,5.9
2015-01-23,18.3,1.9,27.6,17.3,71.6,10.5,4.8
2015-01-24,16.4,1.5,26.0,16.3,79.8,1.5,3.9
2015-01-25,15.1,1.5,26.4,15.9,82.1,8.4,3.1
2015-01-26,18.5,1.2,28.8,16.4,79.1,15.9,3.8
2015-01-27,17.8,1.3,27.9,17.1,80.2,13.1,4.2
2015-01-28,15.7,1.2,28.2,17.2,81.1,9.0,3.5
2015-01-29,19.6,1.4,30.6,17.3,77.0,5.7,4.0
2015-01-30,23.8,1.4,30.2,19.6,66.8,1.2,5.6
2015-01-31,20.0,1.9,30.3,19.5,70.9,1.7,4.9
2015-02-01,22.6,1.9,29.6,17.9,69.2,14.6,5.2
2015-02-02,24.6,1.9,29.7,18.4,69.2,3.4,5.5
2015-02-03,20.0,1.8,29.1,16.9,75.1,25.3,4.7
2015-02-04,20.6,1.8,28.3,16.6,76.7,6.4,4.6
2015-02-05,14.9,1.7,24.9,17.0,81.9,14.4,3.5
2015-02-06,9.5,2.2,22.3,17.8,89.4,11.6,2.2
2015-02-07,11.3,1.6,26.6,17.0,87.3,3.2,2.2
2015-02-08,15.0,1.5,24.0,17.8,87.0,6.0,3.4
2015-02-09,10.4,1.5,24.8,17.9,91.1,45.7,2.1
2015-02-10,17.2,1.4,28.0,18.2,84.6,5.1,3.3
2015-02-11,20.4,1.4,29.3,18.2,76.3,2.9,4.6
2015-02-12,24.0,1.3,30.4,18.9,67.4,0.6,5.0
2015-02-13,25.3,1.3,31.4,18.3,62.5,1.6,5.5
2015-02-14,25.0,1.4,31.0,17.8,62.5,0.0,5.6
2015-02-15,23.5,1.7,30.0,18.3,66.5,7.2,5.3
2015-02-16,19.3,1.8,28.2,17.4,75.9,10.1,4.5
2015-02-17,16.0,1.6,27.2,17.5,81.5,17.1,3.8
2015-02-18,14.4,1.7,26.2,17.1,83.7,14.8,3.3
2015-02-19,11.2,1.4,27.7,17.2,84.2,23.6,2.6
2015-02-20,18.2,1.2,28.7,17.8,77.0,5.8,3.8
2015-02-21,23.3,1.4,28.6,17.0,69.8,0.6,4.8
2015-02-22,25.5,1.8,28.4,17.3,67.4,0.4,5.3
2015-02-23,25.2,1.9,28.6,17.4,67.6,0.0,5.2
2015-02-24,23.6,1.7,28.3,17.8,67.5,0.0,5.3
2015-02-25,19.0,1.5,27.8,17.7,71.9,0.2,4.4
2015-02-26,18.3,1.1,29.1,17.9,77.6,3.6,3.8
2015-02-27,20.2,1.3,29.3,17.3,79.4,4.5,4.3
2015-02-28,21.4,1.4,28.6,17.2,79.1,14.4,4.3
2015-03-01,19.2,2.5,26.5,17.6,74.4,1.0,4.4
2015-03-02,17.4,2.4,25.8,16.0,76.2,0.0,4.0
2015-03-03,18.9,2.2,27.7,17.4,75.3,0.1,4.1
2015-03-04,19.3,1.9,28.4,18.0,74.9,0.3,4.2
2015-03-05,21.1,1.8,28.5,16.5,73.7,4.1,4.4
2015-03-06,21.9,1.3,27.9,17.5,74.2,0.4,4.5
2015-03-07,19.8,1.4,29.0,17.9,75.2,4.4,4.2
2015-03-08,15.7,1.6,26.2,17.4,80.7,29.7,3.7
2015-03-09,13.9,1.2,27.0,18.7,82.6,6.5,3.0
2015-03-10,11.5,1.5,25.3,17.5,86.5,35.1,2.6
2015-03-11,12.5,1.4,26.9,18.2,84.6,1.6,2.6
2015-03-12,13.7,1.4,27.0,17.3,84.4,11.3,3.1
2015-03-13,16.4,1.4,27.3,17.4,81.3,3.2,3.3
2015-03-14,17.9,1.4,28.7,18.0,79.5,4.0,3.9
2015-03-15,17.7,1.3,27.7,18.2,75.3,0.8,4.0
2015-03-16,16.3,1.4,28.6,17.8,73.7,1.8,3.7
2015-03-17,17.6,1.6,25.4,17.6,76.4,17.1,4.2
2015-03-18,12.1,1.6,26.5,17.9,79.9,1.8,2.9
2015-03-19,15.6,1.9,26.8,16.9,72.9,0.7,3.8
2015-03-20,17.4,1.7,27.2,17.5,74.8,1.0,3.9
2015-03-21,14.5,1.4,24.8,16.9,81.4,14.3,3.4
2015-03-22,11.5,1.3,25.2,16.8,86.4,6.9,2.5
2015-03-23,12.3,1.4,24.5,17.2,87.8,34.3,2.6
2015-03-24,13.1,1.4,26.7,17.4,86.2,11.6,2.7
2015-03-25,18.6,2.0,27.1,17.0,78.6,0.9,3.9
2015-03-26,21.8,1.4,28.3,16.0,74.9,0.2,4.2
2015-03-27,20.6,1.2,28.8,16.7,71.7,0.9,4.3
